"taxon","dlc_id","hybrid","sex","name","current_resident","stud_book","dob","birth_month","estimated_dob","birth_type","birth_institution","litter_size","expected_gestation","estimated_concep","concep_month","dam_id","dam_name","dam_taxon","dam_dob","dam_age_at_concep_y","sire_id","sire_name","sire_taxon","sire_dob","sire_age_at_concep_y","dod","age_at_death_y","age_of_living_y","age_last_verified_y","age_max_live_or_dead_y","n_known_offspring","dob_estimated","weight_g","weight_date","month_of_weight","age_at_wt_d","age_at_wt_wk","age_at_wt_mo","age_at_wt_mo_no_dec","age_at_wt_y","change_since_prev_wt_g","days_since_prev_wt","avg_daily_wt_change_g","days_before_death","r_min_dam_age_at_concep_y","age_category","preg_status","expected_gestation_d","concep_date_if_preg","infant_dob_if_preg","days_before_inf_birth_if_preg","pct_preg_remain_if_preg","infant_lit_sz_if_preg","weight_g_last","age_at_wt_mo_last"
"EMON","6443","N","F","JUANITA","N","119",1991-06-13,6,NA,"CB","Duke Lemur Center",1,127,1991-02-06,2,"5721","EVITA","EMON",1981-10-01,9.36,"5720","JUAN","EMON",1978-10-01,12.36,2016-04-12,24.85,NA,NA,24.85,NA,NA,174,1991-07-17,7,34,4.86,1.12,1,0.09,NA,NA,NA,9036,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1490,16.77
"EMON","6444","N","F","CLARA","N","121",1991-06-17,6,NA,"CB","Duke Lemur Center",2,127,1991-02-10,2,"5952","CONCEPCION","EMON",1984-10-15,6.33,"4504","PIERROT","EMON",1976-05-15,14.75,NA,NA,NA,27.57,27.57,2,NA,110,1991-07-17,7,30,4.29,0.99,0,0.08,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1360,15.42
"EMON","6445","N","F","MARTA","N","122",1991-06-17,6,NA,"CB","Duke Lemur Center",2,127,1991-02-10,2,"5952","CONCEPCION","EMON",1984-10-15,6.33,"4504","PIERROT","EMON",1976-05-15,14.75,2016-12-01,25.48,NA,NA,25.48,2,NA,111,1991-07-17,7,30,4.29,0.99,0,0.08,NA,NA,NA,9269,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1520,28.41
"VRUB","6446","N","M","TOROS","N","442",1991-06-17,6,NA,"CB","Duke Lemur Center",2,103,1991-03-06,3,"6203","STAR","VRUB",1984-10-01,6.43,"5768","CASTOR","VRUB",1983-04-16,7.89,2014-01-06,22.57,NA,NA,22.57,3,NA,2620,1992-01-29,1,226,32.29,7.43,7,0.62,NA,NA,NA,8013,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3580,58.95
"VRUB","6447","N","F","PIAZZIA","N","443",1991-06-17,6,NA,"CB","Duke Lemur Center",2,103,1991-03-06,3,"6203","STAR","VRUB",1984-10-01,6.43,"5768","CASTOR","VRUB",1983-04-16,7.89,2014-05-28,22.96,NA,NA,22.96,NA,NA,2690,1992-07-15,7,394,56.29,12.95,12,1.08,NA,NA,NA,7987,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,2960,88.21
"EFLA","6458","N","F","HEPBURN-A","N","48",1992-03-05,3,NA,"CB","Duke Lemur Center",1,124,1991-11-02,11,"6041","HEPBURN","EFLA",1983-10-01,8.09,"6040","TRACY","EFLA",1983-10-01,8.09,1992-03-07,0.01,NA,NA,0.01,NA,NA,54.5,1992-03-07,3,2,0.29,0.07,0,0.01,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,54.5,0.07
"EMON","6460","N","F","IMELDA","N","124",1992-03-10,3,NA,"CB","Duke Lemur Center",1,127,1991-11-04,11,"5879","CHIQUITA","EMON",1984-04-12,7.57,"5955","FIDEL","EMON",1985-01-13,6.81,NA,NA,NA,11.07,11.07,1,NA,360,1992-06-25,6,107,15.29,3.52,3,0.29,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1480,20.48
"EFLA","6461","N","F","BARDOT","N","49",1992-03-13,3,NA,"CB","Duke Lemur Center",1,124,1991-11-10,11,"6395","LAMOUR","EFLA",1989-11-01,2.02,"6288","ROONEY","EFLA",1989-03-19,2.65,NA,NA,26.92,NA,26.92,1,NA,1780,1993-03-29,3,381,54.43,12.53,12,1.04,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2590,59.93
"EFLA","6462","N","M","Redford","N","50",1992-03-13,3,NA,"CB","Duke Lemur Center",1,124,1991-11-10,11,"6233","GARLAND","EFLA",1988-04-22,3.55,"6187","GARFIELD","EFLA",1987-05-12,4.5,2014-07-29,22.39,NA,NA,22.39,1,NA,2020,1993-01-13,1,306,43.71,10.06,10,0.84,NA,NA,NA,7867,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2880,268.18
"EFLA","6464","N","F","MONROE-A","N","51",1992-03-16,3,NA,"CB","Duke Lemur Center",1,124,1991-11-13,11,"6394","MONROE","EFLA",1988-11-01,3.03,"6288","ROONEY","EFLA",1989-03-19,2.65,1992-03-16,0,NA,NA,0,NA,NA,101,1992-03-16,3,0,0,0,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,101,0
"EFLA","6465","N","F","BACALL-A","N","52",1992-03-18,3,NA,"CB","Duke Lemur Center",1,124,1991-11-15,11,"6042","BACALL","EFLA",1983-10-01,8.13,"6039","BOGART","EFLA",1983-10-01,8.13,1992-04-13,0.07,NA,NA,0.07,NA,NA,92,1992-03-19,3,1,0.14,0.03,0,0,NA,NA,NA,25,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,92,0.03
"EMON","6468","N","F","FERMINA","N","125",1992-03-23,3,NA,"CB","Duke Lemur Center",1,127,1991-11-17,11,"5719","CARMEN","EMON",1978-10-01,13.14,"5718","MANUEL","EMON",1977-10-01,14.14,1996-09-11,4.47,NA,NA,4.47,NA,NA,340,1992-06-05,6,74,10.57,2.43,2,0.2,NA,NA,NA,1559,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1580,52.04
"EMON","6471","N","F","PILAR II","N","126",1992-03-26,3,NA,"CB","Duke Lemur Center",1,127,1991-11-20,11,"5724","ELENA","EMON",1982-10-01,9.14,"5722","Sancho","EMON",1982-10-01,9.14,2005-04-05,13.04,NA,NA,13.04,NA,NA,1320,1992-12-23,12,272,38.86,8.94,8,0.75,NA,NA,NA,4486,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1290,156.39
"EFLA","6483","N","F","HARLOW","N","54",1992-04-18,4,NA,"CB","Duke Lemur Center",1,124,1991-12-16,12,"6393","GARBO","EFLA",1987-11-01,4.13,"6248","BARRYMORE","EFLA",1988-05-09,3.61,2010-09-15,18.42,NA,NA,18.42,NA,NA,102.5,1992-04-18,4,0,0,0,0,0,NA,NA,NA,6724,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,1860,221
"EMON","6487","N","F","ESTELLA","N","128",1992-04-27,4,NA,"CB","Duke Lemur Center",1,127,1991-12-22,12,"5721","EVITA","EMON",1981-10-01,10.23,"5720","JUAN","EMON",1978-10-01,13.23,NA,NA,NA,2.15,2.15,NA,NA,53,1992-04-29,4,2,0.29,0.07,0,0.01,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1430,19.59
"EMON","6490","N","M","HUGO","N","129",1992-05-05,5,NA,"CB","Duke Lemur Center",1,127,1991-12-30,12,"6246","BETI","EMON",1988-05-06,3.65,"6172","JAIME","EMON",1987-04-25,4.68,2016-05-09,24.03,NA,NA,24.03,NA,NA,65.5,1992-05-07,5,2,0.29,0.07,0,0.01,NA,NA,NA,8768,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,490,5.72
"VRUB","6492","N","M","MIRFAK","N","460",1992-05-08,5,NA,"CB","Duke Lemur Center",2,103,1992-01-26,1,"6205","Galaxy","VRUB",1984-10-01,7.32,"6206","Comet","VRUB",1984-10-01,7.32,1994-11-19,2.53,NA,NA,2.53,NA,NA,590,1992-06-17,6,40,5.71,1.32,1,0.11,NA,NA,NA,885,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3340,18.84
"VRUB","6493","N","F","MURZIM","N","461",1992-05-08,5,NA,"CB","Duke Lemur Center",2,103,1992-01-26,1,"6205","Galaxy","VRUB",1984-10-01,7.32,"6206","Comet","VRUB",1984-10-01,7.32,2010-04-14,17.95,NA,NA,17.95,2,NA,560,1992-06-17,6,40,5.71,1.32,1,0.11,NA,NA,NA,6510,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3600,68.25
"VRUB","6494","N","F","IRIS","N","462",1992-05-11,5,NA,"CB","Duke Lemur Center",3,103,1992-01-29,1,"5587","CYNTHIA","VRUB",1981-03-30,10.84,"5629","PHOENIX","VRUB",1981-05-19,10.7,2017-02-03,24.75,NA,NA,24.75,NA,NA,340,1992-06-18,6,38,5.43,1.25,1,0.1,NA,NA,NA,8996,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,2780,291.35
"VRUB","6495","N","F","JETHYS","N","463",1992-05-11,5,NA,"CB","Duke Lemur Center",3,103,1992-01-29,1,"5587","CYNTHIA","VRUB",1981-03-30,10.84,"5629","PHOENIX","VRUB",1981-05-19,10.7,2018-11-08,26.51,NA,NA,26.51,NA,NA,340,1992-06-18,6,38,5.43,1.25,1,0.1,NA,NA,NA,9639,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3000,163.99
"VRUB","6496","N","M","SAGITTARIUS","N","464",1992-05-11,5,NA,"CB","Duke Lemur Center",3,103,1992-01-29,1,"5587","CYNTHIA","VRUB",1981-03-30,10.84,"5629","PHOENIX","VRUB",1981-05-19,10.7,NA,NA,NA,26.42,26.42,NA,NA,380,1992-06-18,6,38,5.43,1.25,1,0.1,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3400,66.31
"EMON","6501","N","F","CONSUELA","N","130",1992-05-19,5,NA,"CB","Duke Lemur Center",1,127,1992-01-13,1,"6077","PIEDAD","EMON",1986-04-04,5.78,"5723","PEPE","EMON",1982-10-01,9.29,2008-06-21,16.1,NA,NA,16.1,NA,NA,84.7,1992-05-27,5,8,1.14,0.26,0,0.02,NA,NA,NA,5869,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1400,25.35
"EMON","6502","N","F","DIABLA","N","131",1992-05-25,5,NA,"CB","Duke Lemur Center",1,127,1992-01-19,1,"5952","CONCEPCION","EMON",1984-10-15,7.27,"4504","PIERROT","EMON",1976-05-15,15.69,2002-11-14,10.48,NA,NA,10.48,1,NA,66.6,1992-05-25,5,0,0,0,0,0,NA,NA,NA,3825,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1450,31.17
"EFLA","6521","N","F","LANGE","N","62",1993-03-11,3,NA,"CB","Duke Lemur Center",1,124,1992-11-07,11,"6393","GARBO","EFLA",1987-11-01,5.02,"6248","BARRYMORE","EFLA",1988-05-09,4.5,2007-05-07,14.16,NA,NA,14.16,2,NA,189.1,1993-03-23,3,12,1.71,0.39,0,0.03,NA,NA,NA,5158,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2680,165.24
"EFLA","6525","N","F","PFEIFFER","N","63",1993-03-13,3,NA,"CB","Duke Lemur Center",1,124,1992-11-09,11,"6042","BACALL","EFLA",1983-10-01,9.12,"6039","BOGART","EFLA",1983-10-01,9.12,2016-09-22,23.55,NA,NA,23.55,NA,NA,73.7,1993-03-14,3,1,0.14,0.03,0,0,NA,NA,NA,8593,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2590,108.1
"EMON","6537","N","M","CONCEPCION-B","N","1114",1993-04-01,4,NA,"CB","Duke Lemur Center",1,127,1992-11-25,11,"5952","CONCEPCION","EMON",1984-10-15,8.12,"4504","PIERROT","EMON",1976-05-15,16.54,1993-04-04,0.01,NA,NA,0.01,NA,NA,68.3,1993-04-01,4,0,0,0,0,0,NA,NA,NA,3,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,68.3,0
"EMON","6543","N","M","EDUARDO","N","140",1993-04-11,4,NA,"CB","Duke Lemur Center",1,127,1992-12-05,12,"6263","Moheli","EMON",1987-05-13,5.57,"6226","JORGE","EMON",1988-04-15,4.64,NA,NA,NA,25.69,25.69,NA,NA,82,1993-04-15,4,4,0.57,0.13,0,0.01,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1520,198.51
"EMON","6544","N","F","PEPITA","N","1115",1993-04-14,4,NA,"CB","Duke Lemur Center",1,127,1992-12-08,12,"6077","PIEDAD","EMON",1986-04-04,6.68,"5723","PEPE","EMON",1982-10-01,10.19,1993-05-29,0.12,NA,NA,0.12,NA,NA,61,1993-04-15,4,1,0.14,0.03,0,0,NA,NA,NA,44,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,160,1.48
"EMON","6545","N","M","GUILLERMO","N","142",1993-05-11,5,NA,"CB","Duke Lemur Center",1,127,1993-01-04,1,"6102","Flor","EMON",1986-05-20,6.63,"6237","FABIO","EMON",1988-04-23,4.7,NA,NA,NA,25.67,25.67,1,NA,51.5,1993-05-12,5,1,0.14,0.03,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1400,174.41
"EMON","6551","N","F","XIMENA","N","1200",1993-05-18,5,NA,"CB","Duke Lemur Center",1,127,1993-01-11,1,"5724","ELENA","EMON",1982-10-01,10.29,"5722","Sancho","EMON",1982-10-01,10.29,1995-09-14,2.33,NA,NA,2.33,NA,NA,65,1993-05-19,5,1,0.14,0.03,0,0,NA,NA,NA,848,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1500,18.67
"EFLA","6569","N","F","Kidman","Y","68",1994-03-15,3,NA,"CB","Duke Lemur Center",1,124,1993-11-11,11,"6395","LAMOUR","EFLA",1989-11-01,4.03,"6288","ROONEY","EFLA",1989-03-19,4.65,NA,NA,24.92,NA,24.92,4,NA,99.2,1994-03-16,3,1,0.14,0.03,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2580,298.72
"EFLA","6570","N","M","CRUISE","N","69",1994-03-18,3,NA,"CB","Duke Lemur Center",1,124,1993-11-14,11,"6461","BARDOT","EFLA",1992-03-13,1.67,"6288","ROONEY","EFLA",1989-03-19,4.66,2016-12-22,22.78,NA,NA,22.78,NA,NA,90.6,1994-03-18,3,0,0,0,0,0,NA,NA,NA,8315,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2120,108.76
"EFLA","6577","N","M","MONROE-B","N","70",1994-03-23,3,NA,"CB","Duke Lemur Center",1,124,1993-11-19,11,"6394","MONROE","EFLA",1988-11-01,5.05,"6340","STEWART","EFLA",1990-03-09,3.7,1994-03-23,0,NA,NA,0,NA,NA,101.1,1994-03-23,3,0,0,0,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,101.1,0
"EFLA","6584","N","F","HEPBURN-B","N","74",1994-04-14,4,NA,"CB","Duke Lemur Center",1,124,1993-12-11,12,"6041","HEPBURN","EFLA",1983-10-01,10.2,"6040","TRACY","EFLA",1983-10-01,10.2,1994-04-14,0,NA,NA,0,NA,NA,70.7,1994-04-14,4,0,0,0,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,70.7,0
"VRUB","6590","N","M","Minias","Y","578",1994-04-26,4,NA,"CB","Duke Lemur Center",2,103,1994-01-13,1,"6203","STAR","VRUB",1984-10-01,9.29,"6241","TROMDENUS","VRUB",1988-04-30,5.71,NA,NA,24.8,NA,24.8,3,NA,2930,1994-09-09,9,136,19.43,4.47,4,0.37,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3440,297.34
"VRUB","6591","N","M","THETIS","N","579",1994-04-26,4,NA,"CB","Duke Lemur Center",2,103,1994-01-13,1,"6203","STAR","VRUB",1984-10-01,9.29,"6241","TROMDENUS","VRUB",1988-04-30,5.71,NA,NA,NA,24.71,24.71,NA,NA,2770,1994-09-09,9,136,19.43,4.47,4,0.37,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3960,44.65
"VRUB","6592","N","M","CHAMAELEON","N","581",1994-05-02,5,NA,"CB","Duke Lemur Center",2,103,1994-01-19,1,"6205","Galaxy","VRUB",1984-10-01,9.31,"6206","Comet","VRUB",1984-10-01,9.31,NA,NA,NA,24.67,24.67,5,NA,2690,1994-09-20,9,141,20.14,4.64,4,0.39,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4080,30.21
"VRUB","6593","N","M","HYDRUS","N","582",1994-05-02,5,NA,"CB","Duke Lemur Center",2,103,1994-01-19,1,"6205","Galaxy","VRUB",1984-10-01,9.31,"6206","Comet","VRUB",1984-10-01,9.31,2000-03-21,5.89,NA,NA,5.89,NA,NA,2420,1994-09-20,9,141,20.14,4.64,4,0.39,NA,NA,NA,2009,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3480,23.54
"EMON","6606","N","F","CECILIA","N","148",1994-06-15,6,NA,"CB","Duke Lemur Center",1,127,1994-02-08,2,"6396","ANITA","EMON",1988-05-19,5.73,"4504","PIERROT","EMON",1976-05-15,17.75,NA,NA,NA,24.5,24.5,NA,NA,650,1994-11-30,11,168,24,5.52,5,0.46,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1680,76.6
"EFLA","6614","N","M","HOPPER","N","77",1995-03-07,3,NA,"CB","Duke Lemur Center",1,124,1994-11-03,11,"6233","GARLAND","EFLA",1988-04-22,6.54,"6187","GARFIELD","EFLA",1987-05-12,7.48,1997-07-29,2.4,NA,NA,2.4,NA,NA,112.4,1995-03-14,3,7,1,0.23,0,0.02,NA,NA,NA,868,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2290,23.44
"EFLA","6617","N","F","STREEP","N","78",1995-03-17,3,NA,"CB","Duke Lemur Center",1,124,1994-11-13,11,"6041","HEPBURN","EFLA",1983-10-01,11.13,"6039","BOGART","EFLA",1983-10-01,11.13,NA,NA,23.91,NA,23.91,NA,NA,350,1995-05-06,5,50,7.14,1.64,1,0.14,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2280,67.17
"EFLA","6626","N","M","NEWMAN","N","80",1995-04-01,4,NA,"CB","Duke Lemur Center",1,124,1994-11-28,11,"6393","GARBO","EFLA",1987-11-01,7.08,"6340","STEWART","EFLA",1990-03-09,4.73,2003-11-14,8.63,NA,NA,8.63,5,NA,120,1995-04-10,4,9,1.29,0.3,0,0.02,NA,NA,NA,3140,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2060,39.22
"EFLA","6627","N","M","GIBSON","N","83",1995-04-05,4,NA,"CB","Duke Lemur Center",1,124,1994-12-02,12,"6521","LANGE","EFLA",1993-03-11,1.73,"6340","STEWART","EFLA",1990-03-09,4.74,2012-06-03,17.18,NA,NA,17.18,2,NA,105,1995-04-10,4,5,0.71,0.16,0,0.01,NA,NA,NA,6264,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2100,22.32
"EMON","6630","N","F","ROSALITA","N","154",1995-04-09,4,NA,"CB","Duke Lemur Center",1,127,1994-12-03,12,"6263","Moheli","EMON",1987-05-13,7.56,"6226","JORGE","EMON",1988-04-15,6.64,2017-09-21,22.47,NA,NA,22.47,1,NA,748.4,1995-08-22,8,135,19.29,4.44,4,0.37,NA,NA,NA,8066,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1440,151.46
"VRUB","6633","N","F","Pyxis II","Y","601",1995-04-29,4,NA,"CB","Duke Lemur Center",1,103,1995-01-16,1,"6205","Galaxy","VRUB",1984-10-01,10.3,"6206","Comet","VRUB",1984-10-01,10.3,NA,NA,23.79,NA,23.79,18,NA,1360,1995-08-01,8,94,13.43,3.09,3,0.26,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4180,285.04
"EMON","6644","N","M","JOSE-LUIS","N","156",1995-05-19,5,NA,"CB","Duke Lemur Center",1,127,1995-01-12,1,"6396","ANITA","EMON",1988-05-19,6.65,"4504","PIERROT","EMON",1976-05-15,18.67,NA,NA,NA,18.73,18.73,NA,NA,200,1995-06-20,6,32,4.57,1.05,1,0.09,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1460,148.6
"EMON","6645","N","F","Guadalupe","N","157",1995-05-26,5,NA,"CB","Duke Lemur Center",1,127,1995-01-19,1,"5952","CONCEPCION","EMON",1984-10-15,10.27,"6344","Julio","EMON",1990-03-19,4.84,2014-11-26,19.52,NA,NA,19.52,NA,NA,150,1995-07-13,7,48,6.86,1.58,1,0.13,NA,NA,NA,7076,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1400,233.56
"EFLA","6654","N","F","HEPBURN-C","N","87",1996-03-11,3,NA,"CB","Duke Lemur Center",1,124,1995-11-08,11,"6041","HEPBURN","EFLA",1983-10-01,12.11,"6039","BOGART","EFLA",1983-10-01,12.11,1996-03-13,0.01,NA,NA,0.01,NA,NA,44,1996-03-13,3,2,0.29,0.07,0,0.01,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,44,0.07
"EFLA","6655","N","M","Hopkins","N","88",1996-03-11,3,NA,"CB","Duke Lemur Center",1,124,1995-11-08,11,"6233","GARLAND","EFLA",1988-04-22,7.55,"6187","GARFIELD","EFLA",1987-05-12,8.5,2015-03-21,19.04,NA,NA,19.04,2,NA,194,1996-03-26,3,15,2.14,0.49,0,0.04,NA,NA,NA,6934,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2760,222.58
"EFLA","6657","N","F","Foster","N","89",1996-03-14,3,NA,"CB","Duke Lemur Center",1,124,1995-11-11,11,"6393","GARBO","EFLA",1987-11-01,8.03,"6340","STEWART","EFLA",1990-03-09,5.68,2013-12-20,17.78,NA,NA,17.78,13,NA,102,1996-03-20,3,6,0.86,0.2,0,0.02,NA,NA,NA,6484,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,3160,211.92
"EMON","6675","N","M","FELIX","N","1204",1996-04-16,4,NA,"CB","Duke Lemur Center",1,127,1995-12-11,12,"6263","Moheli","EMON",1987-05-13,8.59,"5955","FIDEL","EMON",1985-01-13,10.92,NA,NA,NA,22.73,22.73,NA,NA,1200,1997-04-14,4,363,51.86,11.93,11,0.99,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1400,89.52
"EMON","6676","N","M","Felipe","N","1205",1996-04-22,4,NA,"CB","Duke Lemur Center",1,127,1995-12-17,12,"5952","CONCEPCION","EMON",1984-10-15,11.18,"6344","Julio","EMON",1990-03-19,5.75,NA,NA,NA,22.65,22.65,2,NA,78,1996-05-02,5,10,1.43,0.33,0,0.03,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1385,200.81
"VRUB","6684","N","M","Hunter","Y","617",1996-05-17,5,NA,"CB","Duke Lemur Center",3,103,1996-02-04,2,"6203","STAR","VRUB",1984-10-01,11.35,"6241","TROMDENUS","VRUB",1988-04-30,7.77,NA,NA,22.74,NA,22.74,16,NA,660,1996-06-19,6,33,4.71,1.08,1,0.09,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4120,271.23
"VRUB","6685","N","F","UNICORN","N","618",1996-05-17,5,NA,"CB","Duke Lemur Center",3,103,1996-02-04,2,"6203","STAR","VRUB",1984-10-01,11.35,"6241","TROMDENUS","VRUB",1988-04-30,7.77,2017-10-26,21.46,NA,NA,21.46,4,NA,690,1996-06-19,6,33,4.71,1.08,1,0.09,NA,NA,NA,7799,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3250,40.14
"EMON","6686","N","F","PHILENA","N","1207",1996-05-17,5,NA,"CB","Duke Lemur Center",1,127,1996-01-11,1,"6396","ANITA","EMON",1988-05-19,7.65,"4504","PIERROT","EMON",1976-05-15,19.67,2013-01-10,16.66,NA,NA,16.66,1,NA,1050,1997-02-05,2,264,37.71,8.68,8,0.72,NA,NA,NA,5818,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1370,48.03
"EFLA","6697","N","M","Hepburn-D","N","123",1997-03-12,3,NA,"CB","Duke Lemur Center",1,124,1996-11-08,11,"6041","HEPBURN","EFLA",1983-10-01,13.12,"6039","BOGART","EFLA",1983-10-01,13.12,1997-03-13,0,NA,NA,0,NA,NA,56,1997-03-13,3,1,0.14,0.03,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,56,0.03
"EFLA","6698","N","M","TRAVOLTA","N","95",1997-03-15,3,NA,"CB","Duke Lemur Center",1,124,1996-11-11,11,"6393","GARBO","EFLA",1987-11-01,9.04,"6340","STEWART","EFLA",1990-03-09,6.68,NA,NA,NA,21.73,21.73,1,NA,108,1997-03-18,3,3,0.43,0.1,0,0.01,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2460,43.2
"EFLA","6699","N","M","SINATRA","N","96",1997-03-20,3,NA,"CB","Duke Lemur Center",1,124,1996-11-16,11,"6395","LAMOUR","EFLA",1989-11-01,7.05,"6462","Redford","EFLA",1992-03-13,4.68,2013-05-29,16.2,NA,NA,16.2,NA,NA,262,1997-04-15,4,26,3.71,0.85,0,0.07,NA,NA,NA,5888,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,1670,15.58
"EMON","6700","N","F","Adrianna","N","1217",1997-03-21,3,NA,"CB","Duke Lemur Center",1,127,1996-11-14,11,"6102","Flor","EMON",1986-05-20,10.5,"6237","FABIO","EMON",1988-04-23,8.57,NA,NA,NA,16.89,16.89,NA,NA,54,1997-03-21,3,0,0,0,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1740,126.51
"EFLA","6701","N","F","THURMAN","N","97",1997-03-22,3,NA,"CB","Duke Lemur Center",1,124,1996-11-18,11,"6521","LANGE","EFLA",1993-03-11,3.69,"6340","STEWART","EFLA",1990-03-09,6.7,NA,NA,NA,21.78,21.78,NA,NA,454,1997-05-22,5,61,8.71,2.01,2,0.17,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2720,72.59
"EFLA","6702","N","F","DERN","N","100",1997-03-30,3,NA,"CB","Duke Lemur Center",1,124,1996-11-26,11,"6042","BACALL","EFLA",1983-10-01,13.16,"6409","CAGNEY","EFLA",1991-03-30,5.67,NA,NA,NA,17.04,17.04,NA,NA,252,1997-04-24,4,25,3.57,0.82,0,0.07,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,1290,5.85
"EMON","6713","N","M","MERCEDES","N","1218",1997-04-18,4,NA,"CB","Duke Lemur Center",1,127,1996-12-12,12,"6263","Moheli","EMON",1987-05-13,9.59,"5955","FIDEL","EMON",1985-01-13,11.92,NA,NA,NA,21.73,21.73,NA,NA,360,1997-06-30,6,73,10.43,2.4,2,0.2,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1400,134.01
"EMON","6717","N","M","Paco","N","1219",1997-06-26,6,NA,"CB","Duke Lemur Center",1,127,1997-02-19,2,"5952","CONCEPCION","EMON",1984-10-15,12.36,"6344","Julio","EMON",1990-03-19,6.93,2017-04-05,19.79,NA,NA,19.79,5,NA,250,1997-09-16,9,82,11.71,2.7,2,0.22,NA,NA,NA,7141,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1380,237.47
